,
,設計模式與套件管理
,
,
,
,
http://zh.wikipedia.org/wiki/%E8%AE%BE%E8%AE%A1%E6%A8%A1%E5%BC%8F_(%E8%AE%A1%E7%AE%97%E6%9C%BA),設計模式
,
,
,
http://bower.io/,bower
,
http://semver.org/lang/zh-TW/,語意化版本
