,
,製版
,
,
https://docs.angularjs.org/api/ngRoute,ngRoute主頁
,
,
http://jade-lang.com/,Jade主頁
,
https://help.github.com/articles/using-jekyll-with-pages/,Jekyll主頁
,
,
,
,
,
http://fireapp.kkbox.com/doc/tw/getting_started.html,fire.app
